grid_point_index,reaction_coordinate_xi_angstrom,compression_coordinate_sigma_angstrom,q_nh_angstrom,q_oh_angstrom,dft_energy_hartree,relative_dft_energy_kcal_per_mol
545,1.3199999999999998,4.029166666666666,2.674583338943852,1.354583333333333,-284.250724357091,66.70276681378103
546,1.3199999999999998,4.1,2.710000006896354,1.39,-284.242204953217,72.04877345805285
547,1.4399999999999995,3.1791666666666663,2.309583332682724,0.8695833333333332,-284.308902929633,30.195161356187867
548,1.4399999999999995,3.25,2.3449999983520167,0.905,-284.315835289912,25.84503960349977
549,1.4399999999999995,3.320833333333333,2.380416662963758,0.9404166666666666,-284.319015083418,23.84968905293393
550,1.4399999999999995,3.3916666666666666,2.415833334756909,0.9758333333333334,-284.319240205927,23.70842254571563
551,1.4399999999999995,3.4624999999999995,2.4512500026456343,1.01125,-284.317146211674,25.02242377808135
552,1.4399999999999995,3.533333333333333,2.486666671070169,1.046666666666667,-284.313241630256,27.47258561012617
553,1.4399999999999995,3.604166666666666,2.522083340008987,1.0820833333333333,-284.307937009825,30.80128518688157
554,1.4399999999999995,3.675,2.557500009320494,1.1175000000000002,-284.301562935783,34.80107703662529
555,1.4399999999999995,3.7458333333333327,2.5929166786967324,1.1529166666666664,-284.294387353022,39.30382320109033
556,1.4399999999999995,3.8166666666666655,2.628333347678148,1.1883333333333337,-284.286630733262,44.1711755872056
557,1.4399999999999995,3.8874999999999993,2.6637500156169893,1.2237499999999997,-284.278474938286,49.28901420312954
558,1.4399999999999995,3.958333333333333,2.699166681292166,1.2591666666666663,-284.270066040811,54.56567703513088
559,1.4399999999999995,4.029166666666666,2.734583344115401,1.2945833333333332,-284.261509026947,59.93528430447536
560,1.5599999999999996,3.320833333333333,2.440416668580848,0.8804166666666665,-284.30980233226,29.630777686748857
561,1.5599999999999996,3.3916666666666666,2.475833336291793,0.9158333333333336,-284.315037493622,26.345664333839142
562,1.5599999999999996,3.4624999999999995,2.511250003859788,0.95125,-284.316831031348,25.22020241870135
563,1.5599999999999996,3.533333333333333,2.546666670711957,0.9866666666666668,-284.315922750287,25.790157389600516
564,1.5599999999999996,3.604166666666666,2.582083346564941,1.0220833333333332,-284.312901036587,27.686311364243917
565,1.5599999999999996,3.675,2.617499987798193,1.0575,-284.308240172281,30.61104787358395
566,1.5599999999999996,3.7458333333333327,2.652916655277348,1.0929166666666668,-284.302321197429,34.325260669933655
567,1.5599999999999996,3.8166666666666655,2.688333327383877,1.1283333333333334,-284.29545168973,38.63594183322853
568,1.5599999999999996,3.8874999999999993,2.7237499880392084,1.1637499999999996,-284.287880821272,43.38673351751128
569,1.6799999999999995,3.3916666666666666,2.5358333237492063,0.8558333333333336,-284.300468475853,35.487861011692765
570,1.6799999999999995,3.4624999999999995,2.5712499962625714,0.8912499999999998,-284.30823801825,30.6123995484404
571,1.6799999999999995,3.533333333333333,2.6066666583170544,0.9266666666666666,-284.311984064309,28.261720156136857
572,1.6799999999999995,3.604166666666666,2.6420833167756985,0.9620833333333332,-284.312567662836,27.895506551403333
573,1.6799999999999995,3.675,2.677499993536948,0.9975,-284.31067713527,29.08183051003976
574,1.6799999999999995,3.7458333333333327,2.7129166897428907,1.0329166666666665,-284.306859198948,31.47762172345164
575,1.6799999999999995,3.8166666666666655,2.748333341198279,1.0683333333333331,-284.301555252342,34.80589846866284
576,1.8,3.533333333333333,2.666666680134884,0.8666666666666665,-284.298166250778,36.93252905766236
577,1.8,3.604166666666666,2.702083323318109,0.902083333333333,-284.304307412624,33.07889181756754
578,1.8,3.675,2.7374999897278776,0.9375,-284.306738153109,31.553579134234663
