sample_index,model,hessian_method,zpe_eV,dft_zpe_eV,zpe_signed_error_eV,absolute_zpe_error_eV,reaction_delta_zpe_eV,dft_reaction_delta_zpe_eV,reaction_delta_zpe_signed_error_eV,absolute_reaction_delta_zpe_error_eV
51,EquiformerV2 AD,Automatic differentiation,2.783177408340447,2.789056029148717,-0.005878620808270174,0.0058786208082701,0.1016406266592869,0.0186416327689622,0.0829989938903247,0.0829989938903247
51,HIP,Direct prediction,2.7890633850870072,2.789056029148717,7.35593829004344e-06,7.35593829004344e-06,0.0195049678404697,0.0186416327689622,0.0008633350715074976,0.0008633350715075
52,DFT,DFT,2.789056029149432,2.789056029149432,0.0,0.0,-0.0428997014208489,-0.0428997014208489,0.0,0.0
52,AlphaNet AD,Automatic differentiation,2.754760843239697,2.789056029149432,-0.03429518590973535,0.0342951859097353,-0.2327317456957637,-0.0428997014208489,-0.1898320442749148,0.1898320442749148
52,LeftNet-CF AD,Automatic differentiation,1.2786546984538627,2.789056029149432,-1.5104013306955695,1.5104013306955697,-0.2286861077993328,-0.0428997014208489,-0.1857864063784839,0.1857864063784839
52,LeftNet-DF AD,Automatic differentiation,2.7792850792656254,2.789056029149432,-0.009770949883806779,0.0097709498838067,-0.0693932415096651,-0.0428997014208489,-0.026493540088816193,0.0264935400888162
52,EquiformerV2 AD,Automatic differentiation,2.783500337344288,2.789056029149432,-0.005555691805144036,0.005555691805144,-0.0398729819953113,-0.0428997014208489,0.0030267194255376023,0.0030267194255376
52,HIP,Direct prediction,2.789074995122506,2.789056029149432,1.8965973073825637e-05,1.896597307382564e-05,-0.0422168444192277,-0.0428997014208489,0.0006828570016212052,0.0006828570016212
53,DFT,DFT,2.789056029850246,2.789056029850246,0.0,0.0,-0.0944515426047756,-0.0944515426047756,0.0,0.0
53,AlphaNet AD,Automatic differentiation,2.7547608729776987,2.789056029850246,-0.03429515687254714,0.0342951568725471,-0.0768301912176057,-0.0944515426047756,0.0176213513871699,0.0176213513871698
53,LeftNet-CF AD,Automatic differentiation,1.2787458805948992,2.789056029850246,-1.5103101492553466,1.5103101492553466,0.5162622210369799,-0.0944515426047756,0.6107137636417556,0.6107137636417556
53,LeftNet-DF AD,Automatic differentiation,2.779348896412924,2.789056029850246,-0.009707133437321769,0.0097071334373217,-0.1050496177015201,-0.0944515426047756,-0.0105980750967445,0.0105980750967445
53,EquiformerV2 AD,Automatic differentiation,2.7829232922723133,2.789056029850246,-0.006132737577932534,0.0061327375779325,-0.1394668061707372,-0.0944515426047756,-0.0450152635659616,0.0450152635659615
53,HIP,Direct prediction,2.7890655350048976,2.789056029850246,9.50515465181212e-06,9.50515465181212e-06,-0.0972402401430978,-0.0944515426047756,-0.002788697538322199,0.0027886975383222
54,DFT,DFT,2.7890560298520963,2.7890560298520963,0.0,0.0,-0.0529181662655582,-0.0529181662655582,0.0,0.0
54,AlphaNet AD,Automatic differentiation,2.754760791453708,2.7890560298520963,-0.03429523839838833,0.0342952383983883,-0.213068919785193,-0.0529181662655582,-0.1601507535196348,0.1601507535196348
54,LeftNet-CF AD,Automatic differentiation,1.2786807115251353,2.7890560298520963,-1.510375318326961,1.510375318326961,-0.1267695823530667,-0.0529181662655582,-0.0738514160875085,0.0738514160875084
54,LeftNet-DF AD,Automatic differentiation,2.779283184853098,2.7890560298520963,-0.00977284499899822,0.0097728449989982,-0.0789822739468959,-0.0529181662655582,-0.026064107681337698,0.0260641076813376
54,EquiformerV2 AD,Automatic differentiation,2.783116465046015,2.7890560298520963,-0.0059395648060811546,0.0059395648060811,-0.0292223822079012,-0.0529181662655582,0.023695784057657,0.023695784057657
54,HIP,Direct prediction,2.789067732728438,2.7890560298520963,1.1702876341779245e-05,1.1702876341779245e-05,-0.0557024731635782,-0.0529181662655582,-0.002784306898019999,0.0027843068980199
55,DFT,DFT,2.789056029148937,2.789056029148937,0.0,0.0,-0.2037619526398186,-0.2037619526398186,0.0,0.0
55,AlphaNet AD,Automatic differentiation,2.7547608791237246,2.789056029148937,-0.03429515002521244,0.0342951500252119,-0.1916046345426217,-0.2037619526398186,0.012157318097196917,0.0121573180971969
55,LeftNet-CF AD,Automatic differentiation,1.2787389980055843,2.789056029148937,-1.5103170311433527,1.510317031143352,-0.243416223430053,-0.2037619526398186,-0.0396542707902344,0.0396542707902344
55,LeftNet-DF AD,Automatic differentiation,2.779344239055048,2.789056029148937,-0.009711790093889228,0.0097117900938883,-0.2105551651471423,-0.2037619526398186,-0.006793212507323676,0.0067932125073236
55,EquiformerV2 AD,Automatic differentiation,2.782218953014405,2.789056029148937,-0.006837076134531994,0.0068370761345315,-0.1355217368829335,-0.2037619526398186,0.0682402157568851,0.0682402157568851
55,HIP,Direct prediction,2.789076976320073,2.789056029148937,2.094717113587663e-05,2.094717113632072e-05,-0.2030717192874277,-0.2037619526398186,0.0006902333523909066,0.0006902333523908
56,DFT,DFT,2.7890560302574987,2.7890560302574987,0.0,0.0,-0.0078703449684515,-0.0078703449684515,0.0,0.0
56,AlphaNet AD,Automatic differentiation,2.7547608592401414,2.7890560302574987,-0.03429517101735735,0.0342951710173573,0.015391582179316,-0.0078703449684515,0.0232619271477675,0.0232619271477675
56,LeftNet-CF AD,Automatic differentiation,1.2787419312656545,2.7890560302574987,-1.5103140989918442,1.5103140989918444,-0.0689832518339591,-0.0078703449684515,-0.061112906865507605,0.0611129068655076
56,LeftNet-DF AD,Automatic differentiation,2.7793470287124755,2.7890560302574987,-0.009709001545023188,0.0097090015450231,-0.0308344583677197,-0.0078703449684515,-0.022964113399268203,0.0229641133992682
56,EquiformerV2 AD,Automatic differentiation,2.783355263751927,2.7890560302574987,-0.005700766505571497,0.0057007665055714,-0.0191480406497134,-0.0078703449684515,-0.0112776956812619,0.0112776956812619
56,HIP,Direct prediction,2.789062706615361,2.7890560302574987,6.67635786211207e-06,6.67635786211207e-06,-0.0069874830244649,-0.0078703449684515,0.0008828619439865994,0.0008828619439865
57,DFT,DFT,2.6875863786943213,2.6875863786943213,0.0,0.0,-0.031793671181614,-0.031793671181614,0.0,0.0
57,AlphaNet AD,Automatic differentiation,2.590707086902509,2.6875863786943213,-0.09687929179181243,0.0968792917918124,-0.1761187565893397,-0.031793671181614,-0.1443250854077257,0.1443250854077256
57,LeftNet-CF AD,Automatic differentiation,1.2954214026878497,2.6875863786943213,-1.3921649760064716,1.3921649760064716,-0.2369910741943408,-0.031793671181614,-0.2051974030127268,0.2051974030127267
57,LeftNet-DF AD,Automatic differentiation,2.6690130264746736,2.6875863786943213,-0.01857335221964762,0.0185733522196476,-0.0436823658948808,-0.031793671181614,-0.011888694713266805,0.0118886947132668
57,EquiformerV2 AD,Automatic differentiation,2.648293584708117,2.6875863786943213,-0.039292793986204444,0.0392927939862044,-0.0338262888757321,-0.031793671181614,-0.0020326176941181037,0.0020326176941181
57,HIP,Direct prediction,2.6879593435006486,2.6875863786943213,0.0003729648063273139,0.0003729648063273,-0.030878837058749,-0.031793671181614,0.0009148341228649957,0.000914834122865
58,DFT,DFT,2.6875838642733627,2.6875838642733627,0.0,0.0,-0.1131055545480971,-0.1131055545480971,0.0,0.0
58,AlphaNet AD,Automatic differentiation,2.590708446948968,2.6875838642733627,-0.09687541732439486,0.0968754173243948,-0.0922737874885437,-0.1131055545480971,0.020831767059553405,0.0208317670595534
58,LeftNet-CF AD,Automatic differentiation,1.2945068046914183,2.6875838642733627,-1.3930770595819444,1.3930770595819442,-0.2174047839267826,-0.1131055545480971,-0.1042992293786855,0.1042992293786855
58,LeftNet-DF AD,Automatic differentiation,2.668850456541275,2.6875838642733627,-0.01873340773208776,0.0187334077320877,-0.1454900314769932,-0.1131055545480971,-0.03238447692889608,0.0323844769288961
58,EquiformerV2 AD,Automatic differentiation,2.647212478698062,2.6875838642733627,-0.04037138557530051,0.0403713855753,0.0406956996281407,-0.1131055545480971,0.1538012541762378,0.1538012541762378
58,HIP,Direct prediction,2.687972384780816,2.6875838642733627,0.0003885205074531939,0.0003885205074531,-0.1124247506522724,-0.1131055545480971,0.0006808038958246998,0.0006808038958246
59,DFT,DFT,2.6541820249022585,2.6541820249022585,0.0,0.0,0.0184149433971289,0.0184149433971289,0.0,0.0
59,AlphaNet AD,Automatic differentiation,2.5461097423518013,2.6541820249022585,-0.1080722825504572,0.1080722825504572,-0.1066691935877473,0.0184149433971289,-0.1250841369848762,0.1250841369848762
59,LeftNet-CF AD,Automatic differentiation,1.6573163344034898,2.6541820249022585,-0.9968656904987687,0.9968656904987688,-0.1442176300792432,0.0184149433971289,-0.1626325734763721,0.1626325734763722
59,LeftNet-DF AD,Automatic differentiation,2.638752695107188,2.6541820249022585,-0.015429329795070501,0.0154293297950709,0.001022289576329,0.0184149433971289,-0.017392653820799898,0.0173926538207998
59,EquiformerV2 AD,Automatic differentiation,2.605128887533323,2.6541820249022585,-0.04905313736893557,0.0490531373689355,0.018055933012981,0.0184149433971289,-0.0003590103841478974,0.0003590103841478
59,HIP,Direct prediction,2.655001286846109,2.6541820249022585,0.0008192619438505133,0.0008192619438505,0.0191444482615601,0.0184149433971289,0.0007295048644312026,0.0007295048644311
60,DFT,DFT,2.6541837206624126,2.6541837206624126,0.0,0.0,0.0196862155795026,0.0196862155795026,0.0,0.0
60,AlphaNet AD,Automatic differentiation,2.5461190637076005,2.6541837206624126,-0.10806465695481204,0.108064656954812,-0.0843799066919661,0.0196862155795026,-0.10406612227146869,0.1040661222714688
60,LeftNet-CF AD,Automatic differentiation,1.658458503985961,2.6541837206624126,-0.9957252166764516,0.9957252166764516,-0.1109925956401122,0.0196862155795026,-0.1306788112196148,0.1306788112196149
60,LeftNet-DF AD,Automatic differentiation,2.6389640833935784,2.6541837206624126,-0.01521963726883424,0.0152196372688342,0.0183562494142563,0.0196862155795026,-0.0013299661652462977,0.0013299661652463
60,EquiformerV2 AD,Automatic differentiation,2.6051088105637845,2.6541837206624126,-0.04907491009862808,0.049074910098628,0.0316965519938328,0.0196862155795026,0.012010336414330199,0.0120103364143301
60,HIP,Direct prediction,2.6550164048040124,2.6541837206624126,0.0008326841415997599,0.0008326841415997,0.0203624515504761,0.0196862155795026,0.0006762359709735002,0.0006762359709734
61,DFT,DFT,2.6541837522994505,2.6541837522994505,0.0,0.0,-0.1254059788944364,-0.1254059788944364,0.0,0.0
61,AlphaNet AD,Automatic differentiation,2.546118907038049,2.6541837522994505,-0.10806484526140148,0.108064845261401,-0.1411335197706805,-0.1254059788944364,-0.015727540876244117,0.0157275408762441
61,LeftNet-CF AD,Automatic differentiation,1.6573976081594008,2.6541837522994505,-0.9967861441400496,0.9967861441400496,-0.2945812974188883,-0.1254059788944364,-0.1691753185244519,0.1691753185244518
61,LeftNet-DF AD,Automatic differentiation,2.6386391242428813,2.6541837522994505,-0.015544628056569199,0.0155446280565691,-0.1353287225679022,-0.1254059788944364,-0.009922743673465823,0.0099227436734658
61,EquiformerV2 AD,Automatic differentiation,2.6050894511822498,2.6541837522994505,-0.0490943011172007,0.0490943011172007,-0.1143084425344698,-0.1254059788944364,0.01109753635996659,0.0110975363599665
61,HIP,Direct prediction,2.6550213829350824,2.6541837522994505,0.0008376306356319141,0.0008376306356319,-0.1243973898509499,-0.1254059788944364,0.0010085890434864825,0.0010085890434864
62,DFT,DFT,2.6541837522906104,2.6541837522906104,0.0,0.0,-0.1255101614380474,-0.1255101614380474,0.0,0.0
62,AlphaNet AD,Automatic differentiation,2.5461188174207705,2.6541837522906104,-0.10806493486983992,0.1080649348698399,-0.1075510020301986,-0.1255101614380474,0.017959159407848813,0.0179591594078487
62,LeftNet-CF AD,Automatic differentiation,1.657385646111567,2.6541837522906104,-0.9967981061790434,0.9967981061790434,-0.3408469727168071,-0.1255101614380474,-0.21533681127875967,0.2153368112787596
62,LeftNet-DF AD,Automatic differentiation,2.638576163283044,2.6541837522906104,-0.015607589007566425,0.0156075890075664,-0.1417056288857134,-0.1255101614380474,-0.01619546744766598,0.0161954674476659
62,EquiformerV2 AD,Automatic differentiation,2.6048673061545182,2.6541837522906104,-0.04931644613609221,0.0493164461360922,0.0076879261434525,-0.1255101614380474,0.13319808758149992,0.1331980875815
62,HIP,Direct prediction,2.655003475210839,2.6541837522906104,0.0008197229202284717,0.0008197229202284,-0.1248109836263876,-0.1255101614380474,0.000699177811659818,0.0006991778116598
63,DFT,DFT,2.654183752295496,2.654183752295496,0.0,0.0,-0.2957058070868265,-0.2957058070868265,0.0,0.0
63,AlphaNet AD,Automatic differentiation,2.546118963027422,2.654183752295496,-0.10806478926807372,0.1080647892680737,-0.2863022496269171,-0.2957058070868265,0.009403557459909395,0.0094035574599093
63,LeftNet-CF AD,Automatic differentiation,1.657422732024014,2.654183752295496,-0.9967610202714818,0.9967610202714818,-0.4960188106626877,-0.2957058070868265,-0.20031300357586124,0.2003130035758612
63,LeftNet-DF AD,Automatic differentiation,2.6386227575198378,2.654183752295496,-0.015560994775658088,0.015560994775658,-0.4613972746883055,-0.2957058070868265,-0.16569146760147901,0.165691467601479
63,EquiformerV2 AD,Automatic differentiation,2.60459505326705,2.654183752295496,-0.04958869902844576,0.0495886990284457,-0.112050496797334,-0.2957058070868265,0.18365531028949247,0.1836553102894924
63,HIP,Direct prediction,2.654995388130973,2.654183752295496,0.0008116358354772757,0.0008116358354772,-0.2990942781126645,-0.2957058070868265,-0.0033884710258380024,0.003388471025838
64,DFT,DFT,2.654183697437504,2.654183697437504,0.0,0.0,-0.0029921126394918,-0.0029921126394918,0.0,0.0
64,AlphaNet AD,Automatic differentiation,2.5461190337884974,2.654183697437504,-0.10806466364900658,0.1080646636490065,0.0066633599790562,-0.0029921126394918,0.009655472618548,0.0096554726185481
64,LeftNet-CF AD,Automatic differentiation,1.657340989417795,2.654183697437504,-0.9968427080197089,0.9968427080197088,0.5511818952359715,-0.0029921126394918,0.5541740078754633,0.5541740078754633
64,LeftNet-DF AD,Automatic differentiation,2.63864567084631,2.654183697437504,-0.015538026591193965,0.0155380265911939,-0.0227329015477968,-0.0029921126394918,-0.019740788908305,0.019740788908305
64,EquiformerV2 AD,Automatic differentiation,2.6051689110882768,2.654183697437504,-0.04901478634922718,0.0490147863492271,0.0191852748944262,-0.0029921126394918,0.022177387533918,0.022177387533918
64,HIP,Direct prediction,2.6550095803034504,2.654183697437504,0.0008258828659464257,0.0008258828659464,-0.005850456905885,-0.0029921126394918,-0.0028583442663932,0.0028583442663931
65,DFT,DFT,2.714339209444822,2.714339209444822,0.0,0.0,-0.0031335304359392,-0.0031335304359392,0.0,0.0
65,AlphaNet AD,Automatic differentiation,2.6418227270904926,2.714339209444822,-0.07251648235432961,0.0725164823543296,0.0019169194578465,-0.0031335304359392,0.0050504498937857,0.0050504498937857
65,LeftNet-CF AD,Automatic differentiation,0.9357087094084116,2.714339209444822,-1.7786305000364107,1.7786305000364109,0.5398000521749591,-0.0031335304359392,0.5429335826108983,0.5429335826108983
65,LeftNet-DF AD,Automatic differentiation,2.706900324981014,2.714339209444822,-0.0074388844638080265,0.0074388844638075,-0.0301228026669285,-0.0031335304359392,-0.0269892722309893,0.0269892722309892
65,EquiformerV2 AD,Automatic differentiation,2.70941738818096,2.714339209444822,-0.004921821263862203,0.0049218212638626,0.0184811369712682,-0.0031335304359392,0.0216146674072074,0.0216146674072075
65,HIP,Direct prediction,2.7145579590151403,2.714339209444822,0.00021874957031808862,0.000218749570318,-0.0059790651756428,-0.0031335304359392,-0.0028455347397036003,0.0028455347397036
66,DFT,DFT,2.7143273205432625,2.7143273205432625,0.0,0.0,0.0097528852407262,0.0097528852407262,0.0,0.0
66,AlphaNet AD,Automatic differentiation,2.6418085324244003,2.7143273205432625,-0.07251878811886225,0.0725187881188622,0.0205338836066453,0.0097528852407262,0.010780998365919099,0.010780998365919
66,LeftNet-CF AD,Automatic differentiation,0.9350977244855904,2.7143273205432625,-1.779229596057672,1.7792295960576725,0.4990821865490477,0.0097528852407262,0.4893293013083215,0.4893293013083215
66,LeftNet-DF AD,Automatic differentiation,2.7074431785850424,2.7143273205432625,-0.00688414195822018,0.0068841419582201,-0.0385123094962042,0.0097528852407262,-0.048265194736930396,0.0482651947369304
66,EquiformerV2 AD,Automatic differentiation,2.709016906143196,2.7143273205432625,-0.00531041440006641,0.0053104144000664,0.007888344448783,0.0097528852407262,-0.0018645407919431999,0.0018645407919432
66,HIP,Direct prediction,2.7145636493582086,2.7143273205432625,0.00023632881494606295,0.000236328814946,0.0068099852146783,0.0097528852407262,-0.002942900026047901,0.0029429000260479
67,DFT,DFT,2.7143273173804223,2.7143273173804223,0.0,0.0,-0.1164214406897863,-0.1164214406897863,0.0,0.0
67,AlphaNet AD,Automatic differentiation,2.6418085326511624,2.7143273173804223,-0.07251878472925988,0.0725187847292598,-0.0942471203521712,-0.1164214406897863,0.0221743203376151,0.0221743203376151
67,LeftNet-CF AD,Automatic differentiation,0.935197581456906,2.7143273173804223,-1.7791297359235163,1.7791297359235163,-0.22940139532059,-0.1164214406897863,-0.11297995463080371,0.1129799546308037
67,LeftNet-DF AD,Automatic differentiation,2.7072168809611825,2.7143273173804223,-0.007110436419239807,0.0071104364192398,-0.1492872959717232,-0.1164214406897863,-0.03286585528193689,0.0328658552819368
67,EquiformerV2 AD,Automatic differentiation,2.7091382008158247,2.7143273173804223,-0.00518911656459764,0.0051891165645976,0.0572726903127897,-0.1164214406897863,0.173694131002576,0.173694131002576
67,HIP,Direct prediction,2.7145591310769253,2.7143273173804223,0.00023181369650293604,0.0002318136965029,-0.1157405056308129,-0.1164214406897863,0.0006809350589734031,0.0006809350589733
68,DFT,DFT,2.714327306858368,2.714327306858368,0.0,0.0,-0.041921539262485,-0.041921539262485,0.0,0.0
68,AlphaNet AD,Automatic differentiation,2.6418085355814025,2.714327306858368,-0.07251877127696549,0.0725187712769654,-0.2510065195398581,-0.041921539262485,-0.2090849802773731,0.2090849802773731
68,LeftNet-CF AD,Automatic differentiation,0.9350716949202154,2.714327306858368,-1.7792556119381526,1.7792556119381526,-0.0038243103007569,-0.041921539262485,0.0380972289617281,0.038097228961728
68,LeftNet-DF AD,Automatic differentiation,2.707717906515193,2.714327306858368,-0.0066094003431751425,0.0066094003431751,-0.0701374136181444,-0.041921539262485,-0.028215874355659407,0.0282158743556594
68,EquiformerV2 AD,Automatic differentiation,2.7088567033131885,2.714327306858368,-0.0054706035451794754,0.0054706035451794,-0.0426309516246357,-0.041921539262485,-0.0007094123621506979,0.0007094123621507
68,HIP,Direct prediction,2.714568902860968,2.714327306858368,0.0002415960026000974,0.0002415960025996,-0.0411861966604193,-0.041921539262485,0.0007353426020657028,0.0007353426020656
69,DFT,DFT,2.7143273173728346,2.7143273173728346,0.0,0.0,-0.0058294446670527,-0.0058294446670527,0.0,0.0
69,AlphaNet AD,Automatic differentiation,2.641808574262739,2.7143273173728346,-0.07251874311009576,0.0725187431100957,0.0032140643736469,-0.0058294446670527,0.0090435090406996,0.0090435090406996
69,LeftNet-CF AD,Automatic differentiation,0.9352388649779456,2.7143273173728346,-1.7790884523948889,1.7790884523948889,-0.2369343706335854,-0.0058294446670527,-0.2311049259665327,0.2311049259665327
69,LeftNet-DF AD,Automatic differentiation,2.707260528593354,2.7143273173728346,-0.007066788779480415,0.0070667887794804,-0.0305885824211145,-0.0058294446670527,-0.0247591377540618,0.0247591377540617
69,EquiformerV2 AD,Automatic differentiation,2.7091062800457486,2.7143273173728346,-0.005221037327086009,0.005221037327086,0.0524660516967473,-0.0058294446670527,0.0582954963638,0.0582954963638
69,HIP,Direct prediction,2.714580897720861,2.7143273173728346,0.000253580348026361,0.0002535803480263,-0.0049359849118357,-0.0058294446670527,0.0008934597552170001,0.0008934597552169
70,DFT,DFT,2.732084566028105,2.732084566028105,0.0,0.0,-0.0047121386414536,-0.0047121386414536,0.0,0.0
70,AlphaNet AD,Automatic differentiation,2.704461781872956,2.732084566028105,-0.02762278415514885,0.0276227841551492,0.0048973951833591,-0.0047121386414536,0.0096095338248127,0.0096095338248128
70,LeftNet-CF AD,Automatic differentiation,1.0890184572779489,2.732084566028105,-1.643066108750156,1.6430661087501564,-0.2375736674770855,-0.0047121386414536,-0.2328615288356319,0.2328615288356318
70,LeftNet-DF AD,Automatic differentiation,2.7196244369030587,2.732084566028105,-0.012460129125046127,0.0124601291250465,-0.0264239223062908,-0.0047121386414536,-0.0217117836648372,0.0217117836648371
70,EquiformerV2 AD,Automatic differentiation,2.7323564401846703,2.732084566028105,0.0002718741565654881,0.000271874156565,0.0520271750349433,-0.0047121386414536,0.056739313676396896,0.056739313676397
70,HIP,Direct prediction,2.732424087086226,2.732084566028105,0.00033952105812140587,0.0003395210581209,-0.003836281980668,-0.0047121386414536,0.0008758566607855998,0.0008758566607856
71,DFT,DFT,2.7320836351567324,2.7320836351567324,0.0,0.0,-0.1023771056712198,-0.1023771056712198,0.0,0.0
71,AlphaNet AD,Automatic differentiation,2.7044433393540728,2.7320836351567324,-0.027640295802659587,0.0276402958026595,-0.071516308159666,-0.1023771056712198,0.030860797511553795,0.0308607975115538
71,LeftNet-CF AD,Automatic differentiation,1.0872162563425627,2.7320836351567324,-1.6448673788141697,1.6448673788141697,-0.1909348633449946,-0.1023771056712198,-0.0885577576737748,0.0885577576737747
71,LeftNet-DF AD,Automatic differentiation,2.719459212339942,2.7320836351567324,-0.012624422816790215,0.0126244228167902,-0.1073743513341624,-0.1023771056712198,-0.004997245662942601,0.0049972456629425
71,EquiformerV2 AD,Automatic differentiation,2.731626739243185,2.7320836351567324,-0.00045689591354713954,0.0004568959135471,0.0826497710730482,-0.1023771056712198,0.185026876744268,0.1850268767442681
71,HIP,Direct prediction,2.732415235922365,2.7320836351567324,0.0003316007656324338,0.0003316007656328,-0.1015905924766761,-0.1023771056712198,0.0007865131945437032,0.0007865131945437
72,DFT,DFT,2.73208564223281,2.73208564223281,0.0,0.0,-0.0845758641559259,-0.0845758641559259,0.0,0.0
72,AlphaNet AD,Automatic differentiation,2.7044402200227213,2.73208564223281,-0.02764542221008881,0.0276454222100888,-0.1836327487503541,-0.0845758641559259,-0.0990568845944282,0.0990568845944281
72,LeftNet-CF AD,Automatic differentiation,1.0867282154056246,2.73208564223281,-1.6453574268271856,1.6453574268271856,-0.0854644678764272,-0.0845758641559259,-0.0008886037205012992,0.0008886037205012
72,LeftNet-DF AD,Automatic differentiation,2.7195543831260247,2.73208564223281,-0.01253125910678543,0.0125312591067854,-0.1140499195432051,-0.0845758641559259,-0.029474055387279208,0.0294740553872792
72,EquiformerV2 AD,Automatic differentiation,2.732135810093457,2.73208564223281,5.016786064704348e-05,5.016786064704348e-05,-0.1008276362789846,-0.0845758641559259,-0.0162517721230587,0.0162517721230586
72,HIP,Direct prediction,2.7324201652315887,2.73208564223281,0.0003345229987785636,0.0003345229987785,-0.0838964841561963,-0.0845758641559259,0.0006793799997295985,0.0006793799997296
73,DFT,DFT,2.7320838562367187,2.7320838562367187,0.0,0.0,-0.0513912971898087,-0.0513912971898087,0.0,0.0
73,AlphaNet AD,Automatic differentiation,2.7044449832312925,2.7320838562367187,-0.027638873005426223,0.0276388730054262,-0.2229981622287429,-0.0513912971898087,-0.17160686503893421,0.1716068650389341
73,LeftNet-CF AD,Automatic differentiation,1.0885170735000609,2.7320838562367187,-1.6435667827366578,1.6435667827366578,-0.1013346816124517,-0.0513912971898087,-0.049943384422643,0.0499433844226429
73,LeftNet-DF AD,Automatic differentiation,2.719583802844562,2.7320838562367187,-0.012500053392156651,0.0125000533921566,-0.0767395129140215,-0.0513912971898087,-0.025348215724212794,0.0253482157242127
73,EquiformerV2 AD,Automatic differentiation,2.732263507731937,2.7320838562367187,0.0001796514952183692,0.0001796514952188,-0.0265403572789365,-0.0513912971898087,0.0248509399108722,0.0248509399108722
73,HIP,Direct prediction,2.7324142613179743,2.7320838562367187,0.0003304050812555914,0.0003304050812555,-0.0541798300073566,-0.0513912971898087,-0.0027885328175479007,0.0027885328175478
74,DFT,DFT,2.732087191800717,2.732087191800717,0.0,0.0,-0.1295306185361638,-0.1295306185361638,0.0,0.0
74,AlphaNet AD,Automatic differentiation,2.704462945803072,2.732087191800717,-0.027624245997645236,0.0276242459976456,-0.1303150523226187,-0.1295306185361638,-0.0007844337864549022,0.0007844337864549
74,LeftNet-CF AD,Automatic differentiation,1.0878187451625083,2.732087191800717,-1.6442684466382087,1.6442684466382091,-0.3298232449508609,-0.1295306185361638,-0.2002926264146971,0.2002926264146971
74,LeftNet-DF AD,Automatic differentiation,2.719709864814017,2.732087191800717,-0.0123773269866998,0.0123773269867002,-0.1525700773258756,-0.1295306185361638,-0.02303945878971181,0.0230394587897118
74,EquiformerV2 AD,Automatic differentiation,2.7318645975373768,2.732087191800717,-0.0002225942633402589,0.0002225942633407,0.0382934886135209,-0.1295306185361638,0.1678241071496847,0.1678241071496847
74,HIP,Direct prediction,2.7324172208273128,2.732087191800717,0.0003300290265957351,0.0003300290265952,-0.128806287604401,-0.1295306185361638,0.0007243309317628011,0.0007243309317627
75,DFT,DFT,2.732085915938053,2.732085915938053,0.0,0.0,0.010113967812789,0.010113967812789,0.0,0.0
75,AlphaNet AD,Automatic differentiation,2.7044461562362754,2.732085915938053,-0.027639759701777677,0.0276397597017781,0.0221071162121442,0.010113967812789,0.0119931483993552,0.0119931483993551
75,LeftNet-CF AD,Automatic differentiation,1.086047979858064,2.732085915938053,-1.646037936079989,1.6460379360799895,0.4682695094916712,0.010113967812789,0.45815554167888217,0.4581555416788821
75,LeftNet-DF AD,Automatic differentiation,2.719478771072006,2.732085915938053,-0.012607144866047193,0.0126071448660476,-0.0191712062652688,0.010113967812789,-0.0292851740780578,0.0292851740780579
75,EquiformerV2 AD,Automatic differentiation,2.731377120754072,2.732085915938053,-0.000708795183981259,0.0007087951839812,0.0081492778773138,0.010113967812789,-0.001964689935475201,0.0019646899354752
75,HIP,Direct prediction,2.7324215936437923,2.732085915938053,0.000335677705739279,0.0003356777057388,0.007207876381616,0.010113967812789,-0.0029060914311730005,0.002906091431173
76,DFT,DFT,2.7320857946388246,2.7320857946388246,0.0,0.0,-0.0054729840227843,-0.0054729840227843,0.0,0.0
76,AlphaNet AD,Automatic differentiation,2.7044620573581364,2.7320857946388246,-0.027623737280688232,0.0276237372806882,0.001818002486356,-0.0054729840227843,0.0072909865091402995,0.0072909865091404
76,LeftNet-CF AD,Automatic differentiation,1.087479578185892,2.7320857946388246,-1.6446062164529327,1.6446062164529325,-0.2351437454592106,-0.0054729840227843,-0.2296707614364263,0.2296707614364262
76,LeftNet-DF AD,Automatic differentiation,2.7188656647381837,2.7320857946388246,-0.01322012990064092,0.0132201299006413,-0.0306657787209153,-0.0054729840227843,-0.025192794698131002,0.025192794698131
76,EquiformerV2 AD,Automatic differentiation,2.732097133197451,2.7320857946388246,1.1338558626228235e-05,1.1338558626228236e-05,0.0529085991938417,-0.0054729840227843,0.058381583216626,0.058381583216626
76,HIP,Direct prediction,2.7324006202829243,2.7320857946388246,0.00031482564409968106,0.0003148256440996,-0.0045872209446768,-0.0054729840227843,0.0008857630781075,0.0008857630781074
77,DFT,DFT,2.732084423220128,2.732084423220128,0.0,0.0,-0.0040389515226781,-0.0040389515226781,0.0,0.0
77,AlphaNet AD,Automatic differentiation,2.704443865476996,2.732084423220128,-0.02764055774313201,0.027640557743132,-0.1286939656031102,-0.0040389515226781,-0.1246550140804321,0.124655014080432
77,LeftNet-CF AD,Automatic differentiation,1.088472181270679,2.732084423220128,-1.6436122419494488,1.6436122419494488,-0.2695794458681325,-0.0040389515226781,-0.2655404943454544,0.2655404943454543
77,LeftNet-DF AD,Automatic differentiation,2.719616402806416,2.732084423220128,-0.012468020413711756,0.0124680204137117,-0.0196581161183806,-0.0040389515226781,-0.015619164595702499,0.0156191645957024
